ID,Class
225304,smurf
225305,neptune
225306,neptune
225307,smurf
225308,smurf
225309,smurf
225310,smurf
225311,normal
225312,normal
225313,normal
225314,neptune
225315,neptune
225316,smurf
225317,normal
225318,smurf
225319,normal
225320,smurf
225321,normal
225322,normal
225323,normal
225324,normal
225325,normal
225326,smurf
225327,normal
225328,smurf
225329,normal
225330,smurf
225331,normal
225332,normal
225333,normal
225334,normal
225335,neptune
225336,neptune
225337,smurf
225338,neptune
225339,normal
225340,smurf
225341,normal
225342,smurf
225343,normal
225344,normal
225345,back
225346,neptune
225347,normal
225348,normal
225349,normal
225350,portsweep
225351,smurf
225352,neptune
225353,satan
225354,smurf
225355,normal
225356,normal
225357,smurf
225358,normal
225359,normal
225360,normal
225361,normal
225362,smurf
225363,normal
225364,normal
225365,smurf
225366,smurf
225367,smurf
225368,smurf
225369,normal
225370,neptune
225371,smurf
225372,smurf
225373,normal
225374,neptune
225375,back
225376,normal
225377,smurf
225378,normal
225379,normal
225380,neptune
225381,neptune
225382,normal
225383,normal
225384,normal
225385,smurf
225386,normal
225387,neptune
225388,neptune
225389,normal
225390,smurf
225391,neptune
225392,normal
225393,normal
225394,smurf
225395,normal
225396,smurf
225397,normal
225398,normal
225399,smurf
225400,neptune
225401,smurf
225402,smurf
225403,neptune
225404,smurf
225405,smurf
225406,neptune
225407,smurf
225408,smurf
225409,smurf
225410,smurf
225411,normal
225412,normal
225413,smurf
225414,neptune
225415,smurf
225416,normal
225417,neptune
225418,smurf
225419,normal
225420,neptune
225421,smurf
225422,satan
225423,smurf
225424,neptune
225425,normal
225426,smurf
225427,smurf
225428,neptune
225429,neptune
225430,normal
225431,neptune
225432,smurf
225433,neptune
225434,smurf
225435,smurf
225436,smurf
225437,smurf
225438,smurf
225439,neptune
225440,normal
225441,smurf
225442,neptune
225443,neptune
225444,neptune
225445,smurf
225446,normal
225447,normal
225448,normal
225449,neptune
225450,smurf
225451,neptune
225452,neptune
225453,smurf
225454,smurf
225455,neptune
225456,smurf
225457,normal
225458,neptune
225459,smurf
225460,normal
225461,normal
225462,smurf
225463,normal
225464,neptune
225465,smurf
225466,normal
225467,smurf
225468,back
225469,normal
225470,smurf
225471,neptune
225472,neptune
225473,smurf
225474,normal
225475,neptune
225476,smurf
225477,normal
225478,normal
225479,normal
225480,smurf
225481,smurf
225482,smurf
225483,neptune
225484,neptune
225485,smurf
225486,normal
225487,neptune
225488,smurf
225489,neptune
225490,neptune
225491,smurf
225492,smurf
225493,neptune
225494,normal
225495,normal
225496,neptune
225497,neptune
225498,normal
225499,normal
225500,normal
225501,smurf
225502,normal
225503,normal
225504,neptune
225505,smurf
225506,smurf
225507,neptune
225508,neptune
225509,normal
225510,smurf
225511,smurf
225512,normal
225513,neptune
225514,normal
225515,normal
225516,normal
225517,normal
225518,normal
225519,normal
225520,normal
225521,normal
225522,normal
225523,normal
225524,normal
225525,smurf
225526,normal
225527,neptune
225528,normal
225529,smurf
225530,normal
225531,normal
225532,neptune
225533,smurf
225534,normal
225535,neptune
225536,normal
225537,smurf
225538,normal
225539,smurf
225540,neptune
225541,normal
225542,neptune
225543,normal
225544,smurf
225545,neptune
225546,normal
225547,normal
225548,satan
225549,smurf
225550,smurf
225551,normal
225552,normal
225553,satan
225554,normal
225555,smurf
225556,normal
225557,normal
225558,satan
225559,smurf
225560,normal
225561,normal
225562,normal
225563,smurf
225564,normal
225565,normal
225566,smurf
225567,neptune
225568,normal
225569,smurf
225570,smurf
225571,neptune
225572,smurf
225573,smurf
225574,smurf
225575,smurf
225576,neptune
225577,satan
225578,normal
225579,normal
225580,normal
225581,smurf
225582,smurf
225583,neptune
225584,neptune
225585,normal
225586,normal
225587,normal
225588,smurf
225589,normal
225590,smurf
225591,smurf
225592,normal
225593,normal
225594,normal
225595,normal
225596,smurf
225597,satan
225598,smurf
225599,smurf
225600,smurf
225601,normal
225602,normal
225603,smurf
225604,neptune
225605,normal
225606,normal
225607,normal
225608,normal
225609,normal
225610,smurf
225611,smurf
225612,neptune
225613,neptune
225614,normal
225615,smurf
225616,smurf
225617,smurf
225618,smurf
225619,smurf
225620,smurf
225621,normal
225622,neptune
225623,smurf
225624,smurf
225625,smurf
225626,neptune
225627,neptune
225628,normal
225629,smurf
225630,smurf
225631,smurf
225632,normal
225633,normal
225634,smurf
225635,smurf
225636,neptune
225637,smurf
225638,smurf
225639,smurf
225640,smurf
225641,normal
225642,normal
225643,normal
225644,smurf
225645,neptune
225646,normal
225647,smurf
225648,smurf
225649,normal
225650,smurf
225651,smurf
225652,normal
225653,normal
225654,normal
225655,normal
225656,smurf
225657,smurf
225658,normal
225659,smurf
225660,normal
225661,normal
225662,smurf
225663,normal
225664,normal
225665,smurf
225666,normal
225667,normal
225668,normal
225669,normal
225670,normal
225671,smurf
225672,normal
225673,smurf
225674,smurf
225675,normal
225676,normal
225677,smurf
225678,neptune
225679,smurf
225680,normal
225681,neptune
225682,smurf
225683,normal
225684,normal
225685,smurf
225686,smurf
225687,smurf
225688,normal
225689,smurf
225690,normal
225691,normal
225692,smurf
225693,normal
225694,normal
225695,normal
225696,normal
225697,smurf
225698,normal
225699,normal
225700,neptune
225701,normal
225702,neptune
225703,smurf
225704,smurf
225705,neptune
225706,smurf
225707,normal
225708,normal
225709,neptune
225710,normal
225711,normal
225712,normal
225713,smurf
225714,normal
225715,normal
225716,smurf
225717,neptune
225718,smurf
225719,smurf
225720,neptune
225721,normal
225722,smurf
225723,smurf
225724,smurf
225725,normal
225726,neptune
225727,normal
225728,smurf
225729,normal
225730,normal
225731,neptune
225732,normal
225733,neptune
225734,normal
225735,neptune
225736,neptune
225737,neptune
225738,neptune
225739,normal
225740,neptune
225741,normal
225742,normal
225743,ipsweep
225744,normal
225745,smurf
225746,smurf
225747,smurf
225748,smurf
225749,normal
225750,normal
225751,normal
225752,smurf
225753,normal
225754,neptune
225755,smurf
225756,smurf
225757,neptune
225758,normal
225759,normal
225760,normal
225761,smurf
225762,smurf
225763,normal
225764,neptune
225765,normal
225766,neptune
225767,normal
225768,portsweep
225769,neptune
225770,normal
225771,normal
225772,normal
225773,neptune
225774,smurf
225775,smurf
225776,normal
225777,normal
225778,smurf
225779,normal
225780,neptune
225781,smurf
225782,normal
225783,normal
225784,neptune
225785,normal
225786,normal
225787,normal
225788,normal
225789,smurf
225790,normal
225791,neptune
225792,smurf
225793,smurf
225794,neptune
225795,normal
225796,normal
225797,normal
225798,smurf
225799,neptune
225800,normal
225801,normal
225802,normal
225803,normal
225804,smurf
225805,smurf
225806,normal
225807,neptune
225808,neptune
225809,smurf
225810,neptune
225811,neptune
225812,neptune
225813,normal
225814,normal
225815,normal
225816,normal
225817,neptune
225818,normal
225819,normal
225820,normal
225821,smurf
225822,neptune
225823,neptune
225824,back
225825,neptune
225826,normal
225827,smurf
225828,smurf
225829,smurf
225830,normal
225831,back
225832,smurf
225833,normal
225834,neptune
225835,normal
225836,smurf
225837,normal
225838,normal
225839,smurf
225840,neptune
225841,neptune
225842,smurf
225843,smurf
225844,normal
225845,normal
225846,smurf
225847,smurf
225848,neptune
225849,normal
225850,smurf
225851,normal
225852,neptune
225853,smurf
225854,smurf
225855,normal
225856,smurf
225857,normal
225858,smurf
225859,neptune
225860,normal
225861,smurf
225862,normal
225863,neptune
225864,smurf
225865,normal
225866,normal
225867,smurf
225868,satan
225869,smurf
225870,smurf
225871,smurf
225872,smurf
225873,normal
225874,smurf
225875,neptune
225876,normal
225877,normal
225878,smurf
225879,smurf
225880,normal
225881,normal
225882,normal
225883,normal
225884,smurf
225885,smurf
225886,neptune
225887,smurf
225888,smurf
225889,smurf
225890,neptune
225891,smurf
225892,neptune
225893,normal
225894,normal
225895,neptune
225896,normal
225897,normal
225898,smurf
225899,neptune
225900,neptune
225901,normal
225902,normal
225903,smurf
225904,neptune
225905,smurf
225906,normal
225907,normal
225908,neptune
225909,smurf
225910,normal
225911,normal
225912,smurf
225913,smurf
225914,normal
225915,normal
225916,normal
225917,smurf
225918,normal
225919,neptune
225920,smurf
225921,normal
225922,normal
225923,neptune
225924,normal
225925,normal
225926,smurf
225927,smurf
225928,neptune
225929,satan
225930,neptune
225931,smurf
225932,normal
225933,smurf
225934,normal
225935,smurf
225936,smurf
225937,normal
225938,satan
225939,normal
225940,normal
225941,normal
225942,smurf
225943,normal
225944,normal
225945,smurf
225946,smurf
225947,normal
225948,normal
225949,smurf
225950,normal
225951,normal
225952,normal
225953,neptune
225954,smurf
225955,normal
225956,smurf
225957,normal
225958,smurf
225959,normal
225960,normal
225961,normal
225962,normal
225963,normal
225964,normal
225965,neptune
225966,normal
225967,satan
225968,neptune
225969,normal
225970,smurf
225971,smurf
225972,normal
225973,smurf
225974,smurf
225975,normal
225976,smurf
225977,normal
225978,normal
225979,normal
225980,smurf
225981,normal
225982,smurf
225983,smurf
225984,smurf
225985,neptune
225986,smurf
225987,smurf
225988,smurf
225989,back
225990,neptune
225991,smurf
225992,smurf
225993,smurf
225994,normal
225995,normal
225996,smurf
225997,smurf
225998,neptune
225999,neptune
226000,smurf
226001,normal
226002,normal
226003,smurf
226004,smurf
226005,smurf
226006,back
226007,smurf
226008,smurf
226009,smurf
226010,normal
226011,smurf
226012,neptune
226013,normal
226014,normal
226015,neptune
226016,smurf
226017,smurf
226018,smurf
226019,smurf
226020,normal
226021,normal
226022,neptune
226023,smurf
226024,normal
226025,smurf
226026,normal
226027,smurf
226028,smurf
226029,neptune
226030,smurf
226031,neptune
226032,neptune
226033,smurf
226034,smurf
226035,smurf
226036,neptune
226037,smurf
226038,normal
226039,normal
226040,normal
226041,smurf
226042,smurf
226043,neptune
226044,normal
226045,normal
226046,smurf
226047,normal
226048,neptune
226049,normal
226050,normal
226051,normal
226052,smurf
226053,normal
226054,smurf
226055,normal
226056,smurf
226057,normal
226058,smurf
226059,normal
226060,normal
226061,smurf
226062,normal
226063,normal
226064,neptune
226065,smurf
226066,neptune
226067,smurf
226068,smurf
226069,smurf
226070,smurf
226071,smurf
226072,normal
226073,smurf
226074,smurf
226075,smurf
226076,neptune
226077,smurf
226078,neptune
226079,normal
226080,normal
226081,smurf
226082,normal
226083,normal
226084,smurf
226085,smurf
226086,smurf
226087,normal
226088,normal
226089,smurf
226090,neptune
226091,normal
226092,smurf
226093,normal
226094,smurf
226095,neptune
226096,smurf
226097,satan
226098,neptune
226099,smurf
226100,smurf
226101,smurf
226102,smurf
226103,normal
226104,smurf
226105,smurf
226106,neptune
226107,normal
226108,normal
226109,neptune
226110,neptune
226111,smurf
226112,smurf
226113,normal
226114,smurf
226115,neptune
226116,smurf
226117,smurf
226118,smurf
226119,smurf
226120,neptune
226121,normal
226122,neptune
226123,neptune
226124,normal
226125,neptune
226126,smurf
226127,normal
226128,neptune
226129,normal
226130,normal
226131,smurf
226132,smurf
226133,neptune
226134,neptune
226135,normal
226136,neptune
226137,neptune
226138,neptune
226139,normal
226140,normal
226141,smurf
226142,smurf
226143,neptune
226144,smurf
226145,normal
226146,smurf
226147,satan
226148,smurf
226149,smurf
226150,smurf
226151,smurf
226152,normal
226153,normal
226154,smurf
226155,smurf
226156,smurf
226157,normal
226158,smurf
226159,normal
226160,neptune
226161,normal
226162,smurf
226163,normal
226164,normal
226165,smurf
226166,normal
226167,neptune
226168,normal
226169,neptune
226170,normal
226171,neptune
226172,neptune
226173,smurf
226174,smurf
226175,normal
226176,smurf
226177,neptune
226178,smurf
226179,smurf
226180,neptune
226181,smurf
226182,smurf
226183,smurf
226184,smurf
226185,normal
226186,neptune
226187,normal
226188,neptune
226189,smurf
226190,normal
226191,smurf
226192,neptune
226193,smurf
226194,normal
226195,normal
226196,smurf
226197,normal
226198,normal
226199,smurf
226200,neptune
226201,neptune
226202,smurf
226203,smurf
226204,smurf
226205,normal
226206,neptune
226207,smurf
226208,normal
226209,neptune
226210,normal
226211,normal
226212,smurf
226213,smurf
226214,smurf
226215,normal
226216,normal
226217,neptune
226218,normal
226219,smurf
226220,neptune
226221,normal
226222,neptune
226223,smurf
226224,normal
226225,neptune
226226,smurf
226227,smurf
226228,neptune
226229,normal
226230,normal
226231,normal
226232,normal
226233,neptune
226234,normal
226235,smurf
226236,smurf
226237,normal
226238,normal
226239,neptune
226240,smurf
226241,normal
226242,neptune
226243,smurf
226244,normal
226245,smurf
226246,smurf
226247,normal
226248,smurf
226249,normal
226250,smurf
226251,smurf
226252,smurf
226253,smurf
226254,smurf
226255,smurf
226256,normal
226257,smurf
226258,smurf
226259,smurf
226260,neptune
226261,neptune
226262,smurf
226263,back
226264,neptune
226265,normal
226266,smurf
226267,neptune
226268,normal
226269,smurf
226270,smurf
226271,neptune
226272,smurf
226273,smurf
226274,neptune
226275,smurf
226276,smurf
226277,smurf
226278,normal
226279,smurf
226280,normal
226281,normal
226282,smurf
226283,smurf
226284,normal
226285,normal
226286,smurf
226287,neptune
226288,normal
226289,neptune
226290,neptune
226291,smurf
226292,smurf
226293,smurf
226294,smurf
226295,normal
226296,normal
226297,normal
226298,smurf
226299,smurf
226300,neptune
226301,neptune
226302,normal
226303,smurf
226304,neptune
226305,neptune
226306,normal
226307,neptune
226308,neptune
226309,smurf
226310,neptune
226311,smurf
226312,neptune
226313,smurf
226314,neptune
226315,normal
226316,neptune
226317,smurf
226318,smurf
226319,normal
226320,smurf
226321,smurf
226322,neptune
226323,neptune
226324,neptune
226325,neptune
226326,normal
226327,smurf
226328,normal
226329,neptune
226330,neptune
226331,smurf
226332,normal
226333,normal
226334,smurf
226335,smurf
226336,normal
226337,smurf
226338,normal
226339,smurf
226340,normal
226341,normal
226342,smurf
226343,neptune
226344,normal
226345,smurf
226346,normal
226347,normal
226348,smurf
226349,normal
226350,normal
226351,smurf
226352,neptune
226353,satan
226354,normal
226355,smurf
226356,smurf
226357,normal
226358,normal
226359,normal
226360,normal
226361,neptune
226362,normal
226363,normal
226364,smurf
226365,normal
226366,normal
226367,normal
226368,normal
226369,neptune
226370,smurf
226371,smurf
226372,neptune
226373,smurf
226374,neptune
226375,neptune
226376,normal
226377,smurf
226378,smurf
226379,smurf
226380,normal
226381,smurf
226382,neptune
226383,smurf
226384,satan
226385,smurf
226386,normal
226387,normal
226388,neptune
226389,smurf
226390,normal
226391,smurf
226392,neptune
226393,neptune
226394,neptune
226395,smurf
226396,neptune
226397,smurf
226398,normal
226399,neptune
226400,smurf
226401,smurf
226402,normal
226403,normal
226404,smurf
226405,normal
226406,normal
226407,ipsweep
226408,smurf
226409,neptune
226410,smurf
226411,normal
226412,normal
226413,neptune
226414,normal
226415,smurf
226416,smurf
226417,neptune
226418,smurf
226419,smurf
226420,normal
226421,smurf
226422,smurf
226423,normal
226424,smurf
226425,normal
226426,normal
226427,neptune
226428,smurf
226429,smurf
226430,neptune
226431,smurf
226432,smurf
226433,normal
226434,normal
226435,normal
226436,smurf
226437,normal
226438,smurf
226439,normal
226440,neptune
226441,normal
226442,smurf
226443,normal
226444,normal
226445,neptune
226446,smurf
226447,normal
226448,smurf
226449,neptune
226450,smurf
226451,normal
226452,smurf
226453,normal
226454,smurf
226455,normal
226456,smurf
226457,neptune
226458,neptune
226459,smurf
226460,smurf
226461,normal
226462,normal
226463,normal
226464,neptune
226465,normal
226466,normal
226467,smurf
226468,normal
226469,normal
226470,normal
226471,smurf
226472,smurf
226473,smurf
226474,smurf
226475,normal
226476,neptune
226477,normal
226478,smurf
226479,smurf
226480,normal
226481,normal
226482,normal
226483,normal
226484,smurf
226485,neptune
226486,neptune
226487,neptune
226488,normal
226489,normal
226490,normal
226491,neptune
226492,smurf
226493,normal
226494,normal
226495,smurf
226496,neptune
226497,normal
226498,smurf
226499,normal
226500,smurf
226501,normal
226502,smurf
226503,smurf
226504,smurf
226505,normal
226506,smurf
226507,smurf
226508,neptune
226509,normal
226510,normal
226511,smurf
226512,normal
226513,smurf
226514,normal
226515,normal
226516,normal
226517,smurf
226518,neptune
226519,smurf
226520,neptune
226521,normal
226522,normal
226523,smurf
226524,normal
226525,smurf
226526,normal
226527,normal
226528,smurf
226529,smurf
226530,normal
226531,neptune
226532,smurf
226533,normal
226534,normal
226535,normal
226536,smurf
226537,neptune
226538,normal
226539,neptune
226540,smurf
226541,smurf
226542,smurf
226543,normal
226544,smurf
226545,normal
226546,smurf
226547,smurf
226548,normal
226549,smurf
226550,smurf
226551,smurf
226552,smurf
226553,neptune
226554,smurf
226555,normal
226556,normal
226557,smurf
226558,smurf
226559,smurf
226560,smurf
226561,neptune
226562,neptune
226563,normal
226564,smurf
226565,normal
226566,smurf
226567,smurf
226568,neptune
226569,smurf
226570,normal
226571,smurf
226572,neptune
226573,normal
226574,normal
226575,satan
226576,neptune
226577,normal
226578,neptune
226579,normal
226580,smurf
226581,neptune
226582,normal
226583,smurf
226584,neptune
226585,smurf
226586,neptune
226587,smurf
226588,normal
226589,smurf
226590,smurf
226591,neptune
226592,normal
226593,normal
226594,normal
226595,normal
226596,neptune
226597,back
226598,smurf
226599,neptune
226600,normal
226601,normal
226602,normal
226603,normal
226604,smurf
226605,normal
226606,neptune
226607,normal
226608,normal
226609,neptune
226610,normal
226611,neptune
226612,smurf
226613,neptune
226614,normal
226615,normal
226616,neptune
226617,normal
226618,neptune
226619,neptune
226620,normal
226621,normal
226622,smurf
226623,normal
226624,smurf
226625,normal
226626,normal
226627,smurf
226628,smurf
226629,smurf
226630,normal
226631,neptune
226632,smurf
226633,neptune
226634,normal
226635,normal
226636,normal
226637,smurf
226638,normal
226639,smurf
226640,neptune
226641,smurf
226642,neptune
226643,smurf
226644,neptune
226645,neptune
226646,satan
226647,normal
226648,smurf
226649,normal
226650,back
226651,smurf
226652,normal
226653,normal
226654,smurf
226655,normal
226656,normal
226657,smurf
226658,smurf
226659,normal
226660,normal
226661,neptune
226662,normal
226663,neptune
226664,smurf
226665,neptune
226666,normal
226667,smurf
226668,smurf
226669,neptune
226670,smurf
226671,neptune
226672,normal
226673,neptune
226674,neptune
226675,smurf
226676,smurf
226677,normal
226678,smurf
226679,normal
226680,smurf
226681,smurf
226682,normal
226683,smurf
226684,normal
226685,normal
226686,neptune
226687,smurf
226688,normal
226689,neptune
226690,neptune
226691,smurf
226692,smurf
226693,smurf
226694,neptune
226695,normal
226696,normal
226697,smurf
226698,neptune
226699,smurf
226700,normal
226701,neptune
226702,normal
226703,neptune
226704,neptune
226705,normal
226706,smurf
226707,normal
226708,normal
226709,normal
226710,smurf
226711,normal
226712,normal
226713,smurf
226714,neptune
226715,smurf
226716,neptune
226717,smurf
226718,normal
226719,normal
226720,smurf
226721,neptune
226722,normal
226723,neptune
226724,normal
226725,normal
226726,normal
226727,normal
226728,normal
226729,smurf
226730,smurf
226731,normal
226732,normal
226733,normal
226734,smurf
226735,neptune
226736,neptune
226737,smurf
226738,normal
226739,normal
226740,normal
226741,normal
226742,neptune
226743,neptune
226744,smurf
226745,smurf
226746,normal
226747,neptune
226748,smurf
226749,normal
226750,smurf
226751,smurf
226752,normal
226753,smurf
226754,smurf
226755,smurf
226756,smurf
226757,normal
226758,normal
226759,smurf
226760,smurf
226761,normal
226762,smurf
226763,smurf
226764,smurf
226765,normal
226766,smurf
226767,neptune
226768,normal
226769,normal
226770,smurf
226771,normal
226772,smurf
226773,normal
226774,normal
226775,smurf
226776,neptune
226777,normal
226778,neptune
226779,smurf
226780,normal
226781,normal
226782,smurf
226783,neptune
226784,normal
226785,smurf
226786,normal
226787,neptune
226788,normal
226789,smurf
226790,neptune
226791,smurf
226792,smurf
226793,normal
226794,neptune
226795,smurf
226796,smurf
226797,smurf
226798,normal
226799,smurf
226800,smurf
226801,smurf
226802,normal
226803,neptune
226804,smurf
226805,normal
226806,normal
226807,smurf
226808,normal
226809,normal
226810,normal
226811,normal
226812,normal
226813,smurf
226814,smurf
226815,normal
226816,normal
226817,normal
226818,neptune
226819,smurf
226820,normal
226821,smurf
226822,normal
226823,normal
226824,normal
226825,neptune
226826,smurf
226827,smurf
226828,normal
226829,normal
226830,normal
226831,smurf
226832,smurf
226833,smurf
226834,normal
226835,smurf
226836,smurf
226837,neptune
226838,neptune
226839,neptune
226840,normal
226841,normal
226842,smurf
226843,smurf
226844,neptune
226845,normal
226846,smurf
226847,normal
226848,normal
226849,neptune
226850,normal
226851,normal
226852,smurf
226853,normal
226854,smurf
226855,normal
226856,normal
226857,neptune
226858,smurf
226859,normal
226860,smurf
226861,neptune
226862,normal
226863,normal
226864,normal
226865,smurf
226866,normal
226867,smurf
226868,neptune
226869,normal
226870,smurf
226871,neptune
226872,smurf
226873,smurf
226874,normal
226875,normal
226876,smurf
226877,normal
226878,normal
226879,neptune
226880,smurf
226881,neptune
226882,normal
226883,normal
226884,normal
226885,smurf
226886,neptune
226887,normal
226888,smurf
226889,neptune
226890,ipsweep
226891,normal
226892,normal
226893,normal
226894,neptune
226895,smurf
226896,neptune
226897,smurf
226898,neptune
226899,neptune
226900,normal
226901,normal
226902,neptune
226903,neptune
226904,normal
226905,normal
226906,smurf
226907,smurf
226908,normal
226909,smurf
226910,normal
226911,smurf
226912,smurf
226913,normal
226914,ipsweep
226915,normal
226916,normal
226917,smurf
226918,neptune
226919,smurf
226920,neptune
226921,neptune
226922,smurf
226923,neptune
226924,neptune
226925,normal
226926,neptune
226927,smurf
226928,smurf
226929,smurf
226930,smurf
226931,smurf
226932,neptune
226933,normal
226934,normal
226935,normal
226936,smurf
226937,neptune
226938,smurf
226939,normal
226940,neptune
226941,normal
226942,neptune
226943,smurf
226944,smurf
226945,normal
226946,neptune
226947,smurf
226948,smurf
226949,smurf
226950,neptune
226951,neptune
226952,normal
226953,smurf
226954,normal
226955,smurf
226956,normal
226957,normal
226958,normal
226959,normal
226960,normal
226961,normal
226962,normal
226963,smurf
226964,normal
226965,normal
226966,neptune
226967,smurf
226968,normal
226969,smurf
226970,normal
226971,smurf
226972,smurf
226973,neptune
226974,smurf
226975,normal
226976,neptune
226977,neptune
226978,smurf
226979,neptune
226980,normal
226981,neptune
226982,normal
226983,normal
226984,smurf
226985,normal
226986,smurf
226987,normal
226988,smurf
226989,neptune
226990,normal
226991,smurf
226992,neptune
226993,neptune
226994,neptune
226995,smurf
226996,neptune
226997,neptune
226998,normal
226999,normal
227000,smurf
227001,neptune
227002,neptune
227003,normal
227004,smurf
227005,smurf
227006,smurf
227007,normal
227008,smurf
227009,normal
227010,normal
227011,smurf
227012,smurf
227013,normal
227014,normal
227015,normal
227016,smurf
227017,normal
227018,normal
227019,smurf
227020,normal
227021,normal
227022,normal
227023,normal
227024,normal
227025,normal
227026,neptune
227027,neptune
227028,neptune
227029,normal
227030,normal
227031,neptune
227032,normal
227033,normal
227034,normal
227035,normal
227036,smurf
227037,back
227038,normal
227039,neptune
227040,normal
227041,normal
227042,neptune
227043,normal
227044,ipsweep
227045,smurf
227046,smurf
227047,smurf
227048,normal
227049,smurf
227050,neptune
227051,neptune
227052,smurf
227053,smurf
227054,normal
227055,smurf
227056,normal
227057,normal
227058,normal
227059,neptune
227060,smurf
227061,smurf
227062,smurf
227063,normal
227064,smurf
227065,smurf
227066,normal
227067,smurf
227068,smurf
227069,satan
227070,smurf
227071,smurf
227072,ipsweep
227073,smurf
227074,neptune
227075,smurf
227076,normal
227077,smurf
227078,smurf
227079,smurf
227080,normal
227081,normal
227082,smurf
227083,smurf
227084,normal
227085,normal
227086,smurf
227087,smurf
227088,smurf
227089,smurf
227090,normal
227091,neptune
227092,smurf
227093,satan
227094,smurf
227095,smurf
227096,smurf
227097,smurf
227098,neptune
227099,normal
227100,smurf
227101,smurf
227102,smurf
227103,smurf
227104,neptune
227105,neptune
227106,smurf
227107,neptune
227108,smurf
227109,normal
227110,smurf
227111,smurf
227112,normal
227113,smurf
227114,neptune
227115,neptune
227116,normal
227117,smurf
227118,smurf
227119,neptune
227120,normal
227121,smurf
227122,smurf
227123,smurf
227124,normal
227125,smurf
227126,normal
227127,smurf
227128,normal
227129,normal
227130,normal
227131,neptune
227132,normal
227133,normal
227134,normal
227135,normal
227136,smurf
227137,smurf
227138,smurf
227139,smurf
227140,satan
227141,satan
227142,normal
227143,smurf
227144,smurf
227145,normal
227146,normal
227147,smurf
227148,normal
227149,normal
227150,neptune
227151,neptune
227152,smurf
227153,normal
227154,neptune
227155,normal
227156,normal
227157,smurf
227158,smurf
227159,normal
227160,smurf
227161,neptune
227162,neptune
227163,neptune
227164,smurf
227165,normal
227166,normal
227167,neptune
227168,normal
227169,smurf
227170,neptune
227171,neptune
227172,smurf
227173,smurf
227174,normal
227175,smurf
227176,smurf
227177,smurf
227178,smurf
227179,smurf
227180,neptune
227181,smurf
227182,neptune
227183,smurf
227184,normal
227185,normal
227186,smurf
227187,smurf
227188,neptune
227189,smurf
227190,normal
227191,neptune
227192,neptune
227193,smurf
227194,smurf
227195,smurf
227196,normal
227197,smurf
227198,smurf
227199,normal
227200,smurf
227201,normal
227202,smurf
227203,smurf
227204,neptune
227205,smurf
227206,normal
227207,normal
227208,smurf
227209,smurf
227210,normal
227211,neptune
227212,smurf
227213,normal
227214,ipsweep
227215,normal
227216,smurf
227217,normal
227218,smurf
227219,normal
227220,smurf
227221,normal
227222,smurf
227223,smurf
227224,neptune
227225,smurf
227226,normal
227227,normal
227228,smurf
227229,neptune
227230,normal
227231,smurf
227232,normal
227233,normal
227234,normal
227235,normal
227236,normal
227237,normal
227238,smurf
227239,normal
227240,smurf
227241,neptune
227242,neptune
227243,neptune
227244,smurf
227245,neptune
227246,normal
227247,normal
227248,smurf
227249,smurf
227250,neptune
227251,normal
227252,smurf
227253,normal
227254,smurf
227255,neptune
227256,neptune
227257,neptune
227258,smurf
227259,smurf
227260,smurf
227261,smurf
227262,smurf
227263,smurf
227264,normal
227265,smurf
227266,ipsweep
227267,smurf
227268,normal
227269,normal
227270,normal
227271,normal
227272,normal
227273,smurf
227274,normal
227275,smurf
227276,smurf
227277,satan
227278,normal
227279,normal
227280,neptune
227281,normal
227282,smurf
227283,smurf
227284,normal
227285,satan
227286,normal
227287,neptune
227288,normal
227289,normal
227290,smurf
227291,normal
227292,neptune
227293,neptune
227294,normal
227295,smurf
227296,normal
227297,smurf
227298,smurf
227299,neptune
227300,smurf
227301,normal
227302,smurf
227303,smurf
227304,smurf
227305,normal
227306,normal
227307,normal
227308,normal
227309,neptune
227310,neptune
227311,normal
227312,smurf
227313,normal
227314,neptune
227315,neptune
227316,normal
227317,normal
227318,normal
227319,neptune
227320,neptune
227321,neptune
227322,smurf
227323,normal
227324,smurf
227325,normal
227326,smurf
227327,smurf
227328,neptune
227329,normal
227330,smurf
227331,normal
227332,smurf
227333,normal
227334,neptune
227335,normal
227336,neptune
227337,smurf
227338,smurf
227339,normal
227340,smurf
227341,normal
227342,neptune
227343,normal
227344,satan
227345,smurf
227346,smurf
227347,smurf
227348,neptune
227349,smurf
227350,normal
227351,smurf
227352,normal
227353,normal
227354,normal
227355,normal
227356,smurf
227357,normal
227358,normal
227359,neptune
227360,normal
227361,neptune
227362,normal
227363,neptune
227364,normal
227365,normal
227366,neptune
227367,normal
227368,normal
227369,smurf
227370,normal
227371,normal
227372,satan
227373,normal
227374,smurf
227375,smurf
227376,neptune
227377,smurf
227378,normal
227379,normal
227380,neptune
227381,neptune
227382,satan
227383,normal
227384,neptune
227385,neptune
227386,neptune
227387,normal
227388,normal
227389,neptune
227390,smurf
227391,normal
227392,neptune
227393,smurf
227394,smurf
227395,smurf
227396,normal
227397,smurf
227398,smurf
227399,normal
227400,satan
227401,normal
227402,smurf
227403,smurf
227404,smurf
227405,normal
227406,neptune
227407,smurf
227408,smurf
227409,neptune
227410,neptune
227411,smurf
227412,smurf
227413,neptune
227414,smurf
227415,smurf
227416,normal
227417,normal
227418,normal
227419,normal
227420,neptune
227421,normal
227422,neptune
227423,smurf
227424,neptune
227425,neptune
